,league,side,teamname,result,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
40858,LCK,Blue,Gen.G,0,24423.0,30036.0,551.0,23426.0,29772.0,530.0,997.0,264.0,21.0,2.0,2.0,2.0,2.0,6.0,2.0
40859,LCK,Red,Liiv SANDBOX,1,23426.0,29772.0,530.0,24423.0,30036.0,551.0,-997.0,-264.0,-21.0,2.0,6.0,2.0,2.0,2.0,2.0
40882,VCS,Blue,Saigon Buffalo,1,28425.0,32060.0,508.0,25347.0,29191.0,533.0,3078.0,2869.0,-25.0,11.0,16.0,4.0,4.0,6.0,11.0
40883,VCS,Red,Luxury Esports,0,25347.0,29191.0,533.0,28425.0,32060.0,508.0,-3078.0,-2869.0,25.0,4.0,6.0,11.0,11.0,16.0,4.0
40918,LPL,Blue,eStar,0,24143.0,30916.0,546.0,27700.0,32461.0,566.0,-3557.0,-1545.0,-20.0,2.0,3.0,6.0,6.0,10.0,2.0
40919,LPL,Red,JD Gaming,1,27700.0,32461.0,566.0,24143.0,30916.0,546.0,3557.0,1545.0,20.0,6.0,10.0,2.0,2.0,3.0,6.0
40942,VCS,Blue,Luxury Esports,0,21948.0,25657.0,436.0,28123.0,30067.0,481.0,-6175.0,-4410.0,-45.0,3.0,5.0,14.0,14.0,17.0,3.0
40943,VCS,Red,Saigon Buffalo,1,28123.0,30067.0,481.0,21948.0,25657.0,436.0,6175.0,4410.0,45.0,14.0,17.0,3.0,3.0,5.0,14.0
40990,LPL,Blue,Suning,1,26275.0,32508.0,609.0,22459.0,29560.0,526.0,3816.0,2948.0,83.0,2.0,5.0,0.0,0.0,0.0,2.0
40991,LPL,Red,Victory Five,0,22459.0,29560.0,526.0,26275.0,32508.0,609.0,-3816.0,-2948.0,-83.0,0.0,0.0,2.0,2.0,5.0,0.0
41002,LCK,Blue,Liiv SANDBOX,1,26239.0,31738.0,546.0,23757.0,30938.0,550.0,2482.0,800.0,-4.0,6.0,8.0,3.0,3.0,3.0,6.0
41003,LCK,Red,Gen.G,0,23757.0,30938.0,550.0,26239.0,31738.0,546.0,-2482.0,-800.0,4.0,3.0,3.0,6.0,6.0,8.0,3.0
41038,VCS,Blue,CERBERUS Esports,1,26268.0,31023.0,522.0,24033.0,31136.0,541.0,2235.0,-113.0,-19.0,6.0,11.0,3.0,3.0,3.0,6.0
41039,VCS,Red,SBTC Esports,0,24033.0,31136.0,541.0,26268.0,31023.0,522.0,-2235.0,113.0,19.0,3.0,3.0,6.0,6.0,11.0,3.0
41062,LPL,Blue,Suning,1,23812.0,30307.0,574.0,23224.0,28985.0,528.0,588.0,1322.0,46.0,0.0,0.0,1.0,1.0,3.0,0.0
41063,LPL,Red,Victory Five,0,23224.0,28985.0,528.0,23812.0,30307.0,574.0,-588.0,-1322.0,-46.0,1.0,3.0,0.0,0.0,0.0,1.0
41086,VCS,Blue,SBTC Esports,1,26552.0,31754.0,560.0,24713.0,30302.0,504.0,1839.0,1452.0,56.0,5.0,5.0,3.0,3.0,7.0,5.0
41087,VCS,Red,CERBERUS Esports,0,24713.0,30302.0,504.0,26552.0,31754.0,560.0,-1839.0,-1452.0,-56.0,3.0,7.0,5.0,5.0,5.0,3.0
41110,VCS,Blue,CERBERUS Esports,0,24776.0,30270.0,530.0,26462.0,31016.0,549.0,-1686.0,-746.0,-19.0,3.0,5.0,6.0,6.0,6.0,3.0
41111,VCS,Red,SBTC Esports,1,26462.0,31016.0,549.0,24776.0,30270.0,530.0,1686.0,746.0,19.0,6.0,6.0,3.0,3.0,5.0,6.0
41146,LEC,Blue,MAD Lions,1,26109.0,30975.0,528.0,25252.0,28957.0,508.0,857.0,2018.0,20.0,3.0,6.0,6.0,6.0,14.0,3.0
41147,LEC,Red,FC Schalke 04 Esports,0,25252.0,28957.0,508.0,26109.0,30975.0,528.0,-857.0,-2018.0,-20.0,6.0,14.0,3.0,3.0,6.0,6.0
41170,LEC,Blue,Astralis,0,23222.0,29368.0,524.0,26261.0,32182.0,559.0,-3039.0,-2814.0,-35.0,2.0,3.0,6.0,6.0,10.0,2.0
41171,LEC,Red,Misfits Gaming,1,26261.0,32182.0,559.0,23222.0,29368.0,524.0,3039.0,2814.0,35.0,6.0,10.0,2.0,2.0,3.0,6.0
41194,LEC,Blue,G2 Esports,1,26809.0,31671.0,542.0,24153.0,31110.0,570.0,2656.0,561.0,-28.0,6.0,8.0,1.0,1.0,3.0,6.0
41195,LEC,Red,Rogue,0,24153.0,31110.0,570.0,26809.0,31671.0,542.0,-2656.0,-561.0,28.0,1.0,3.0,6.0,6.0,8.0,1.0
41206,LEC,Blue,SK Gaming,0,23783.0,29992.0,550.0,24895.0,30727.0,586.0,-1112.0,-735.0,-36.0,2.0,4.0,2.0,2.0,3.0,2.0
41207,LEC,Red,Team Vitality,1,24895.0,30727.0,586.0,23783.0,29992.0,550.0,1112.0,735.0,36.0,2.0,3.0,2.0,2.0,4.0,2.0
41230,LEC,Blue,Excel Esports,0,23909.0,28976.0,487.0,25201.0,30847.0,489.0,-1292.0,-1871.0,-2.0,3.0,6.0,3.0,3.0,4.0,3.0
41231,LEC,Red,Fnatic,1,25201.0,30847.0,489.0,23909.0,28976.0,487.0,1292.0,1871.0,2.0,3.0,4.0,3.0,3.0,6.0,3.0
41290,LCS,Blue,TSM,0,24125.0,28596.0,514.0,23105.0,29081.0,527.0,1020.0,-485.0,-13.0,3.0,7.0,1.0,1.0,2.0,3.0
41291,LCS,Red,Dignitas,1,23105.0,29081.0,527.0,24125.0,28596.0,514.0,-1020.0,485.0,13.0,1.0,2.0,3.0,3.0,7.0,1.0
41326,LCS,Blue,100 Thieves,0,26345.0,31367.0,543.0,24158.0,32255.0,558.0,2187.0,-888.0,-15.0,4.0,5.0,2.0,2.0,3.0,4.0
41327,LCS,Red,Evil Geniuses,1,24158.0,32255.0,558.0,26345.0,31367.0,543.0,-2187.0,888.0,15.0,2.0,3.0,4.0,4.0,5.0,2.0
41362,LCS,Blue,FlyQuest,0,21820.0,27978.0,501.0,29324.0,34033.0,603.0,-7504.0,-6055.0,-102.0,1.0,2.0,8.0,8.0,10.0,1.0
41363,LCS,Red,Cloud9,1,29324.0,34033.0,603.0,21820.0,27978.0,501.0,7504.0,6055.0,102.0,8.0,10.0,1.0,1.0,2.0,8.0
41446,LCS,Blue,Team Liquid,1,25018.0,30647.0,551.0,21977.0,28262.0,513.0,3041.0,2385.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0
41447,LCS,Red,Golden Guardians,0,21977.0,28262.0,513.0,25018.0,30647.0,551.0,-3041.0,-2385.0,-38.0,0.0,0.0,1.0,1.0,0.0,0.0
41518,LCS,Blue,Immortals,0,23187.0,29190.0,532.0,25086.0,31408.0,540.0,-1899.0,-2218.0,-8.0,1.0,1.0,4.0,4.0,6.0,1.0
41519,LCS,Red,Counter Logic Gaming,1,25086.0,31408.0,540.0,23187.0,29190.0,532.0,1899.0,2218.0,8.0,4.0,6.0,1.0,1.0,1.0,4.0
41578,LCK,Blue,DWG KIA,1,24575.0,30907.0,533.0,25062.0,31134.0,560.0,-487.0,-227.0,-27.0,4.0,4.0,3.0,3.0,3.0,4.0
41579,LCK,Red,Kwangdong Freecs,0,25062.0,31134.0,560.0,24575.0,30907.0,533.0,487.0,227.0,27.0,3.0,3.0,4.0,4.0,4.0,3.0
41626,LPL,Blue,LNG Esports,1,24936.0,30903.0,550.0,23125.0,30458.0,534.0,1811.0,445.0,16.0,1.0,4.0,1.0,1.0,1.0,1.0
41627,LPL,Red,LGD Gaming,0,23125.0,30458.0,534.0,24936.0,30903.0,550.0,-1811.0,-445.0,-16.0,1.0,1.0,1.0,1.0,4.0,1.0
41662,LPL,Blue,LGD Gaming,1,24826.0,29696.0,534.0,23154.0,29379.0,511.0,1672.0,317.0,23.0,1.0,2.0,1.0,1.0,1.0,1.0
41663,LPL,Red,LNG Esports,0,23154.0,29379.0,511.0,24826.0,29696.0,534.0,-1672.0,-317.0,-23.0,1.0,1.0,1.0,1.0,2.0,1.0
41710,LCK,Blue,Kwangdong Freecs,0,22826.0,28042.0,497.0,25777.0,30592.0,504.0,-2951.0,-2550.0,-7.0,1.0,1.0,7.0,7.0,11.0,1.0
41711,LCK,Red,DWG KIA,1,25777.0,30592.0,504.0,22826.0,28042.0,497.0,2951.0,2550.0,7.0,7.0,11.0,1.0,1.0,1.0,7.0
41734,LPL,Blue,LNG Esports,1,24656.0,30103.0,476.0,27068.0,30241.0,496.0,-2412.0,-138.0,-20.0,8.0,15.0,9.0,9.0,18.0,8.0
41735,LPL,Red,LGD Gaming,0,27068.0,30241.0,496.0,24656.0,30103.0,476.0,2412.0,138.0,20.0,9.0,18.0,8.0,8.0,15.0,9.0
41770,LPL,Blue,FunPlus Phoenix,0,24692.0,29271.0,527.0,26640.0,33518.0,614.0,-1948.0,-4247.0,-87.0,1.0,1.0,3.0,3.0,1.0,1.0
41771,LPL,Red,Rare Atom,1,26640.0,33518.0,614.0,24692.0,29271.0,527.0,1948.0,4247.0,87.0,3.0,1.0,1.0,1.0,1.0,3.0
41794,LCK,Blue,T1,1,26930.0,31175.0,578.0,23353.0,30320.0,537.0,3577.0,855.0,41.0,4.0,9.0,3.0,3.0,5.0,4.0
41795,LCK,Red,KT Rolster,0,23353.0,30320.0,537.0,26930.0,31175.0,578.0,-3577.0,-855.0,-41.0,3.0,5.0,4.0,4.0,9.0,3.0
41806,VCS,Blue,Burst The Sky Esports,0,25307.0,30310.0,505.0,28798.0,32339.0,540.0,-3491.0,-2029.0,-35.0,5.0,7.0,8.0,8.0,8.0,5.0
41807,VCS,Red,GAM Esports,1,28798.0,32339.0,540.0,25307.0,30310.0,505.0,3491.0,2029.0,35.0,8.0,8.0,5.0,5.0,7.0,8.0
41842,LPL,Blue,Rare Atom,0,27249.0,32625.0,565.0,25615.0,31302.0,573.0,1634.0,1323.0,-8.0,6.0,8.0,3.0,3.0,5.0,6.0
41843,LPL,Red,FunPlus Phoenix,1,25615.0,31302.0,573.0,27249.0,32625.0,565.0,-1634.0,-1323.0,8.0,3.0,5.0,6.0,6.0,8.0,3.0
41890,VCS,Blue,GAM Esports,1,29574.0,32627.0,517.0,23177.0,27886.0,474.0,6397.0,4741.0,43.0,11.0,13.0,4.0,4.0,9.0,11.0
41891,VCS,Red,Burst The Sky Esports,0,23177.0,27886.0,474.0,29574.0,32627.0,517.0,-6397.0,-4741.0,-43.0,4.0,9.0,11.0,11.0,13.0,4.0
41902,LPL,Blue,FunPlus Phoenix,0,27052.0,29947.0,487.0,24761.0,28319.0,494.0,2291.0,1628.0,-7.0,9.0,11.0,7.0,7.0,13.0,9.0
41903,LPL,Red,Rare Atom,1,24761.0,28319.0,494.0,27052.0,29947.0,487.0,-2291.0,-1628.0,7.0,7.0,13.0,9.0,9.0,11.0,7.0
41950,LCK,Blue,KT Rolster,0,26203.0,32394.0,594.0,24952.0,30698.0,549.0,1251.0,1696.0,45.0,3.0,4.0,0.0,0.0,0.0,3.0
41951,LCK,Red,T1,1,24952.0,30698.0,549.0,26203.0,32394.0,594.0,-1251.0,-1696.0,-45.0,0.0,0.0,3.0,3.0,4.0,0.0
41974,VCS,Blue,Team Flash,1,25901.0,29243.0,497.0,27256.0,31676.0,552.0,-1355.0,-2433.0,-55.0,6.0,9.0,8.0,7.0,10.0,6.0
41975,VCS,Red,Team Secret,0,27256.0,31676.0,552.0,25901.0,29243.0,497.0,1355.0,2433.0,55.0,7.0,10.0,6.0,6.0,9.0,8.0
42022,LPL,Blue,Royal Never Give Up,1,30338.0,32343.0,541.0,24164.0,28961.0,496.0,6174.0,3382.0,45.0,9.0,9.0,4.0,4.0,5.0,9.0
42023,LPL,Red,EDward Gaming,0,24164.0,28961.0,496.0,30338.0,32343.0,541.0,-6174.0,-3382.0,-45.0,4.0,5.0,9.0,9.0,9.0,4.0
42070,LPL,Blue,EDward Gaming,1,25030.0,29839.0,539.0,24282.0,29266.0,501.0,748.0,573.0,38.0,2.0,1.0,5.0,5.0,10.0,2.0
42071,LPL,Red,Royal Never Give Up,0,24282.0,29266.0,501.0,25030.0,29839.0,539.0,-748.0,-573.0,-38.0,5.0,10.0,2.0,2.0,1.0,5.0
42082,VCS,Blue,Team Secret,1,26325.0,30664.0,531.0,24068.0,30853.0,520.0,2257.0,-189.0,11.0,5.0,7.0,4.0,4.0,12.0,5.0
42083,VCS,Red,Team Flash,0,24068.0,30853.0,520.0,26325.0,30664.0,531.0,-2257.0,189.0,-11.0,4.0,12.0,5.0,5.0,7.0,4.0
42142,LPL,Blue,Royal Never Give Up,1,25042.0,29504.0,546.0,26115.0,29974.0,540.0,-1073.0,-470.0,6.0,1.0,4.0,5.0,5.0,12.0,1.0
42143,LPL,Red,EDward Gaming,0,26115.0,29974.0,540.0,25042.0,29504.0,546.0,1073.0,470.0,-6.0,5.0,12.0,1.0,1.0,4.0,5.0
42154,VCS,Blue,Team Flash,0,22528.0,27983.0,482.0,26256.0,30329.0,550.0,-3728.0,-2346.0,-68.0,3.0,3.0,4.0,4.0,4.0,3.0
42155,VCS,Red,Team Secret,1,26256.0,30329.0,550.0,22528.0,27983.0,482.0,3728.0,2346.0,68.0,4.0,4.0,3.0,3.0,3.0,4.0
42238,LEC,Blue,FC Schalke 04 Esports,1,24369.0,29892.0,501.0,23348.0,28335.0,533.0,1021.0,1557.0,-32.0,5.0,10.0,2.0,2.0,1.0,5.0
42239,LEC,Red,Astralis,0,23348.0,28335.0,533.0,24369.0,29892.0,501.0,-1021.0,-1557.0,32.0,2.0,1.0,5.0,5.0,10.0,2.0
42262,LEC,Blue,Team Vitality,1,25113.0,29395.0,542.0,24650.0,31079.0,563.0,463.0,-1684.0,-21.0,2.0,3.0,3.0,3.0,6.0,2.0
42263,LEC,Red,Excel Esports,0,24650.0,31079.0,563.0,25113.0,29395.0,542.0,-463.0,1684.0,21.0,3.0,6.0,2.0,2.0,3.0,3.0
42298,LEC,Blue,Fnatic,1,27464.0,29367.0,495.0,23786.0,29212.0,476.0,3678.0,155.0,19.0,7.0,17.0,6.0,6.0,15.0,7.0
42299,LEC,Red,SK Gaming,0,23786.0,29212.0,476.0,27464.0,29367.0,495.0,-3678.0,-155.0,-19.0,6.0,15.0,7.0,7.0,17.0,6.0
42346,LEC,Blue,G2 Esports,1,24976.0,30373.0,534.0,24854.0,28080.0,522.0,122.0,2293.0,12.0,4.0,10.0,2.0,2.0,5.0,4.0
42347,LEC,Red,Misfits Gaming,0,24854.0,28080.0,522.0,24976.0,30373.0,534.0,-122.0,-2293.0,-12.0,2.0,5.0,4.0,4.0,10.0,2.0
42394,LEC,Blue,Rogue,1,24044.0,28830.0,540.0,24456.0,28638.0,507.0,-412.0,192.0,33.0,1.0,2.0,5.0,5.0,5.0,1.0
42395,LEC,Red,MAD Lions,0,24456.0,28638.0,507.0,24044.0,28830.0,540.0,412.0,-192.0,-33.0,5.0,5.0,1.0,1.0,2.0,5.0
42418,LCS,Blue,Dignitas,1,25055.0,30886.0,540.0,25300.0,31301.0,552.0,-245.0,-415.0,-12.0,2.0,3.0,1.0,1.0,1.0,2.0
42419,LCS,Red,Golden Guardians,0,25300.0,31301.0,552.0,25055.0,30886.0,540.0,245.0,415.0,12.0,1.0,1.0,2.0,2.0,3.0,1.0
42454,LCS,Blue,100 Thieves,0,23502.0,29834.0,536.0,23527.0,29641.0,536.0,-25.0,193.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0
42455,LCS,Red,TSM,1,23527.0,29641.0,536.0,23502.0,29834.0,536.0,25.0,-193.0,0.0,2.0,2.0,1.0,1.0,4.0,2.0
42478,LCS,Blue,Cloud9,0,23734.0,28919.0,525.0,24641.0,28950.0,519.0,-907.0,-31.0,6.0,1.0,4.0,1.0,1.0,3.0,1.0
42479,LCS,Red,Team Liquid,1,24641.0,28950.0,519.0,23734.0,28919.0,525.0,907.0,31.0,-6.0,1.0,3.0,1.0,1.0,4.0,1.0
42502,LCS,Blue,Evil Geniuses,0,23077.0,28564.0,548.0,23439.0,29578.0,513.0,-362.0,-1014.0,35.0,0.0,0.0,2.0,2.0,5.0,0.0
42503,LCS,Red,Immortals,1,23439.0,29578.0,513.0,23077.0,28564.0,548.0,362.0,1014.0,-35.0,2.0,5.0,0.0,0.0,0.0,2.0
42526,LCS,Blue,Counter Logic Gaming,0,24631.0,30405.0,548.0,23033.0,29298.0,505.0,1598.0,1107.0,43.0,3.0,4.0,2.0,2.0,5.0,3.0
42527,LCS,Red,FlyQuest,1,23033.0,29298.0,505.0,24631.0,30405.0,548.0,-1598.0,-1107.0,-43.0,2.0,5.0,3.0,3.0,4.0,2.0
42574,LCK,Blue,DRX,1,24755.0,29593.0,554.0,26116.0,31412.0,560.0,-1361.0,-1819.0,-6.0,1.0,1.0,5.0,5.0,8.0,1.0
42575,LCK,Red,Fredit BRION,0,26116.0,31412.0,560.0,24755.0,29593.0,554.0,1361.0,1819.0,6.0,5.0,8.0,1.0,1.0,1.0,5.0
42586,LPL,Blue,Rogue Warriors,0,24477.0,30591.0,558.0,24871.0,30277.0,547.0,-394.0,314.0,11.0,1.0,2.0,2.0,2.0,2.0,1.0
42587,LPL,Red,Oh My God,1,24871.0,30277.0,547.0,24477.0,30591.0,558.0,394.0,-314.0,-11.0,2.0,2.0,1.0,1.0,2.0,2.0
42610,LPL,Blue,Rogue Warriors,0,25040.0,29432.0,534.0,25919.0,29455.0,515.0,-879.0,-23.0,19.0,5.0,12.0,4.0,4.0,7.0,5.0
42611,LPL,Red,Oh My God,1,25919.0,29455.0,515.0,25040.0,29432.0,534.0,879.0,23.0,-19.0,4.0,7.0,5.0,5.0,12.0,4.0
42646,LCK,Blue,Fredit BRION,0,25344.0,31202.0,545.0,26421.0,31345.0,570.0,-1077.0,-143.0,-25.0,4.0,9.0,3.0,3.0,3.0,4.0
42647,LCK,Red,DRX,1,26421.0,31345.0,570.0,25344.0,31202.0,545.0,1077.0,143.0,25.0,3.0,3.0,4.0,4.0,9.0,3.0
42694,LPL,Blue,ThunderTalk Gaming,0,23210.0,29569.0,526.0,25011.0,31901.0,556.0,-1801.0,-2332.0,-30.0,2.0,5.0,4.0,4.0,10.0,2.0
42695,LPL,Red,Bilibili Gaming,1,25011.0,31901.0,556.0,23210.0,29569.0,526.0,1801.0,2332.0,30.0,4.0,10.0,2.0,2.0,5.0,4.0
